yyyy_mm,country,crop,rainfall_mm,temp_c,price_usd
2020-07,Brazil,Soybeans,110.0,24.95,301.53
2020-08,Brazil,Soybeans,102.23,22.0,297.49
2020-09,Brazil,Soybeans,121.33,20.67,300.68
2020-10,Brazil,Soybeans,89.21,19.07,302.37
2020-11,Brazil,Soybeans,142.87,20.16,300.83
2020-12,Brazil,Soybeans,162.74,22.46,291.88
2021-01,Brazil,Soybeans,145.44,22.96,304.57
2021-02,Brazil,Soybeans,183.63,28.46,
2021-03,Brazil,Soybeans,265.02,27.96,295.75
2021-04,Brazil,Soybeans,,29.06,292.19
2021-05,Brazil,Soybeans,217.58,30.33,297.73
2021-06,Brazil,Soybeans,226.74,28.07,302.39
2021-07,Brazil,Soybeans,151.68,25.09,297.0
2021-08,Brazil,Soybeans,205.7,20.79,292.66
2021-09,Brazil,Soybeans,184.91,20.06,284.13
2021-10,Brazil,Soybeans,74.15,19.78,285.2
2021-11,Brazil,Soybeans,83.2,20.53,289.11
2021-12,Brazil,Soybeans,137.03,23.64,286.68
2022-01,Brazil,Soybeans,98.79,26.99,285.34
2022-02,Brazil,Soybeans,285.06,28.11,295.83
2022-03,Brazil,Soybeans,203.22,28.8,300.98
2022-04,Brazil,Soybeans,171.33,31.21,308.39
2022-05,Brazil,Soybeans,93.26,28.74,296.06
2022-06,Brazil,Soybeans,162.1,24.88,299.07
2022-07,Brazil,Soybeans,70.72,23.75,300.45
2022-08,Brazil,Soybeans,148.5,20.13,293.57
2022-09,Brazil,Soybeans,0.0,20.29,287.83
2022-10,Brazil,Soybeans,160.19,19.82,286.63
2022-11,Brazil,Soybeans,75.02,19.08,279.24
2022-12,Brazil,Soybeans,25.91,21.65,274.85
2023-01,Brazil,Soybeans,129.18,23.57,272.31
2023-02,Brazil,Soybeans,150.34,27.37,275.47
2023-03,Brazil,Soybeans,160.56,28.48,271.58
2023-04,Brazil,Soybeans,237.99,31.01,269.12
2023-05,Brazil,Soybeans,182.82,29.5,274.75
2023-06,Brazil,Soybeans,189.3,29.1,265.05
2023-07,Brazil,Soybeans,117.56,24.55,266.3
2023-08,Brazil,Soybeans,131.85,24.64,268.44
2023-09,Brazil,Soybeans,30.8,20.67,270.73
2023-10,Brazil,Soybeans,103.91,19.47,267.98
2023-11,Brazil,Soybeans,58.31,23.08,262.12
2023-12,Brazil,Soybeans,176.48,20.67,270.48
2024-01,Brazil,Soybeans,133.78,24.45,265.77
2024-02,Brazil,Soybeans,182.64,25.83,259.62
2024-03,Brazil,Soybeans,176.89,27.49,259.73
2024-04,Brazil,Soybeans,259.32,27.93,255.67
2024-05,Brazil,Soybeans,85.76,29.95,261.45
2024-06,Brazil,Soybeans,143.81,26.17,259.99
2024-07,Brazil,Soybeans,82.0,24.75,266.48
2024-08,Brazil,Soybeans,8.02,23.39,268.95
2024-09,Brazil,Soybeans,44.97,21.13,
2024-10,Brazil,Soybeans,149.6,20.41,272.94
2024-11,Brazil,Soybeans,94.72,21.88,269.36
2024-12,Brazil,Soybeans,99.51,24.11,267.6
2000-01,China,Soybeans,9.57,14.44,379.59
2000-02,China,Soybeans,120.3,18.58,379.84
2000-03,China,Soybeans,133.61,16.69,375.77
2000-04,China,Soybeans,140.66,14.47,370.32
2000-05,China,Soybeans,67.54,16.81,366.72
2000-06,China,Soybeans,125.9,10.92,357.32
2000-07,China,Soybeans,84.24,10.59,355.73
2000-08,China,Soybeans,30.72,7.01,355.41
2000-09,China,Soybeans,29.82,16.57,357.84
2000-10,China,Soybeans,42.98,5.86,358.76
2000-11,China,Soybeans,55.4,11.5,368.62
2000-12,China,Soybeans,72.2,17.97,373.09
2001-01,China,Soybeans,69.94,19.4,377.14
2001-02,China,Soybeans,68.3,17.32,379.15
2001-03,China,Soybeans,135.51,19.17,382.1
2001-04,China,Soybeans,87.02,21.72,380.88
2001-05,China,Soybeans,82.2,28.78,381.43
2001-06,China,Soybeans,72.9,20.15,392.0
2001-07,China,Soybeans,66.04,18.67,391.61
2001-08,China,Soybeans,11.82,22.57,384.29
2001-09,China,Soybeans,16.71,12.78,388.12
2001-10,China,Soybeans,134.61,15.59,392.93
2001-11,China,Soybeans,0.0,13.58,393.78
2001-12,China,Soybeans,69.01,15.35,383.45
2002-01,China,Soybeans,81.99,12.15,390.53
2002-02,China,Soybeans,115.95,13.98,391.79
2002-03,China,Soybeans,101.02,18.28,390.09
2002-04,China,Soybeans,157.18,24.53,396.62
2002-05,China,Soybeans,96.57,23.67,385.49
2002-06,China,Soybeans,127.67,23.83,386.1
2002-07,China,Soybeans,106.4,15.96,383.13
2002-08,China,Soybeans,113.47,15.65,391.33
2002-09,China,Soybeans,52.68,13.84,392.67
2002-10,China,Soybeans,62.93,10.57,387.91
2002-11,China,Soybeans,38.89,10.38,394.17
2002-12,China,Soybeans,65.09,7.56,380.65
2003-01,China,Soybeans,77.52,15.39,383.44
2003-02,China,Soybeans,7.79,18.08,376.49
2003-03,China,Soybeans,83.18,24.87,373.95
2003-04,China,Soybeans,122.15,25.93,372.63
2003-05,China,Soybeans,40.93,20.91,377.63
2003-06,China,Soybeans,,26.75,389.75
2003-07,China,Soybeans,110.45,16.76,379.96
2003-08,China,Soybeans,106.51,17.63,382.42
2003-09,China,Soybeans,30.09,11.27,394.53
2003-10,China,Soybeans,55.09,6.44,391.38
2003-11,China,Soybeans,49.08,9.97,387.89
2003-12,China,Soybeans,100.69,19.4,389.19
2004-01,China,Soybeans,51.33,14.94,393.75
2004-02,China,Soybeans,67.25,16.63,397.36
2004-03,China,Soybeans,135.11,20.31,395.39
2004-04,China,Soybeans,55.88,19.44,390.98
2004-05,China,Soybeans,70.76,25.11,398.21
2004-06,China,Soybeans,85.15,26.04,393.95
2004-07,China,Soybeans,123.33,16.02,383.41
2004-08,China,Soybeans,17.73,15.66,375.42
2004-09,China,Soybeans,26.94,15.56,372.25
2004-10,China,Soybeans,69.74,11.43,380.46
2004-11,China,Soybeans,77.96,8.16,373.92
2004-12,China,Soybeans,66.9,11.86,382.3
2005-01,China,Soybeans,65.91,17.65,389.48
2005-02,China,Soybeans,85.04,20.08,390.72
2005-03,China,Soybeans,35.43,13.16,376.7
2005-04,China,Soybeans,94.55,19.25,370.19
2005-05,China,Soybeans,140.06,17.38,366.7
2005-06,China,Soybeans,34.29,22.03,376.22
2005-07,China,Soybeans,42.56,13.21,373.09
2005-08,China,Soybeans,45.61,11.66,368.84
2005-09,China,Soybeans,40.13,9.69,369.88
2005-10,China,Soybeans,113.45,14.17,362.13
2005-11,China,Soybeans,19.2,15.55,361.99
2005-12,China,Soybeans,19.89,15.47,357.6
2006-01,China,Soybeans,96.99,20.43,372.38
2006-02,China,Soybeans,57.86,23.44,367.33
2006-03,China,Soybeans,115.76,13.09,377.95
2006-04,China,Soybeans,84.1,23.37,371.68
2006-05,China,Soybeans,104.25,18.85,373.12
2006-06,China,Soybeans,25.62,13.47,375.87
2006-07,China,Soybeans,85.95,14.72,376.65
2006-08,China,Soybeans,67.12,16.42,377.1
2006-09,China,Soybeans,42.88,17.49,381.83
2006-10,China,Soybeans,5.85,5.62,384.13
2006-11,China,Soybeans,59.4,14.14,383.18
2006-12,China,Soybeans,84.84,21.36,379.47
2007-01,China,Soybeans,51.41,23.32,378.56
2007-02,China,Soybeans,62.6,4.69,377.58
2007-03,China,Soybeans,115.97,29.05,376.49
2007-04,China,Soybeans,150.86,24.84,376.91
2007-05,China,Soybeans,121.07,11.1,369.16
2007-06,China,Soybeans,88.53,15.44,363.51
2007-07,China,Soybeans,61.49,21.03,368.08
2007-08,China,Soybeans,58.54,14.94,355.7
2007-09,China,Soybeans,5.42,9.37,362.29
2007-10,China,Soybeans,43.6,11.27,359.21
2007-11,China,Soybeans,91.01,13.85,368.4
2007-12,China,Soybeans,60.89,11.18,375.14
2008-01,China,Soybeans,48.11,15.49,373.34
2008-02,China,Soybeans,55.37,22.09,372.11
2008-03,China,Soybeans,87.07,17.53,380.87
2008-04,China,Soybeans,47.79,15.57,387.87
2008-05,China,Soybeans,56.39,17.78,393.22
2008-06,China,Soybeans,134.15,14.94,399.52
2008-07,China,Soybeans,33.74,13.58,393.54
2008-08,China,Soybeans,31.45,6.59,394.67
2008-09,China,Soybeans,62.01,12.61,390.43
2008-10,China,Soybeans,33.54,14.47,384.31
2008-11,China,Soybeans,54.92,8.42,385.21
2008-12,China,Soybeans,89.7,10.89,
2009-01,China,Soybeans,15.85,15.25,382.02
2009-02,China,Soybeans,106.9,14.85,379.27
2009-03,China,Soybeans,67.8,24.27,372.37
2009-04,China,Soybeans,80.99,17.45,381.7
2009-05,China,Soybeans,155.46,18.23,382.56
2009-06,China,Soybeans,31.41,15.45,374.62
2009-07,China,Soybeans,90.67,20.03,375.63
2009-08,China,Soybeans,98.98,12.58,383.99
2009-09,China,Soybeans,27.89,19.64,389.27
2009-10,China,Soybeans,25.63,12.42,386.41
2009-11,China,Soybeans,38.91,16.3,383.69
2009-12,China,Soybeans,35.37,12.2,378.43
2010-01,China,Soybeans,72.33,12.23,374.35
2010-02,China,Soybeans,111.74,18.37,370.71
2010-03,China,Soybeans,75.47,17.61,362.64
2010-04,China,Soybeans,123.5,13.01,360.19
2010-05,China,Soybeans,137.22,24.38,362.09
2010-06,China,Soybeans,95.59,18.63,359.81
2010-07,China,Soybeans,88.39,13.2,361.0
2010-08,China,Soybeans,38.71,15.01,369.92
2010-09,China,Soybeans,0.0,11.86,380.02
2010-10,China,Soybeans,69.5,16.64,379.65
2010-11,China,Soybeans,79.69,13.4,384.49
2010-12,China,Soybeans,67.99,12.87,383.57
2011-01,China,Soybeans,101.84,18.77,380.89
2011-02,China,Soybeans,61.31,18.36,374.75
2011-03,China,Soybeans,106.33,21.07,375.22
2011-04,China,Soybeans,142.53,25.9,381.19
2011-05,China,Soybeans,111.48,15.66,374.18
2011-06,China,Soybeans,127.5,15.05,372.6
2011-07,China,Soybeans,117.22,14.32,370.75
2011-08,China,Soybeans,16.75,12.41,372.11
2011-09,China,Soybeans,76.98,16.3,373.56
2011-10,China,Soybeans,26.88,5.34,376.51
2011-11,China,Soybeans,13.05,11.55,386.94
2011-12,China,Soybeans,49.5,11.3,382.16
2012-01,China,Soybeans,131.4,22.8,377.07
2012-02,China,Soybeans,61.47,22.04,378.43
2012-03,China,Soybeans,26.65,21.28,386.42
2012-04,China,Soybeans,40.44,24.88,378.37
2012-05,China,Soybeans,104.93,15.05,380.2
2012-06,China,Soybeans,53.94,26.61,379.09
2012-07,China,Soybeans,0.0,12.63,383.79
2012-08,China,Soybeans,10.32,18.53,387.24
2012-09,China,Soybeans,57.66,13.88,387.51
2012-10,China,Soybeans,76.28,12.06,390.19
2012-11,China,Soybeans,36.21,16.53,386.57
2012-12,China,Soybeans,82.21,17.49,390.97
2013-01,China,Soybeans,102.02,16.43,398.6
2013-02,China,Soybeans,53.07,16.81,399.15
2013-03,China,Soybeans,,20.82,396.9
2013-04,China,Soybeans,69.98,20.59,396.11
2013-05,China,Soybeans,107.05,21.75,400.45
2013-06,China,Soybeans,59.07,22.58,400.22
2013-07,China,Soybeans,27.54,17.87,393.62
2013-08,China,Soybeans,61.34,14.24,398.86
2013-09,China,Soybeans,90.68,9.05,393.45
2013-10,China,Soybeans,66.87,12.3,395.79
2013-11,China,Soybeans,87.05,4.89,385.52
2013-12,China,Soybeans,91.67,10.31,386.12
2014-01,China,Soybeans,71.48,18.42,385.74
2014-02,China,Soybeans,59.59,22.04,374.92
2014-03,China,Soybeans,57.75,20.25,376.75
2014-04,China,Soybeans,35.47,21.8,370.7
2014-05,China,Soybeans,129.82,21.81,371.16
2014-06,China,Soybeans,68.93,21.23,368.9
2014-07,China,Soybeans,10.33,15.19,360.75
2014-08,China,Soybeans,102.7,9.57,355.0
2014-09,China,Soybeans,55.11,13.22,349.69
2014-10,China,Soybeans,82.87,18.83,355.09
2014-11,China,Soybeans,42.66,7.98,359.69
2014-12,China,Soybeans,31.74,12.99,371.76
2015-01,China,Soybeans,,14.46,368.95
2015-02,China,Soybeans,99.0,28.15,365.95
2015-03,China,Soybeans,78.39,16.49,366.7
2015-04,China,Soybeans,136.97,20.36,364.74
2015-05,China,Soybeans,121.28,18.87,361.54
2015-06,China,Soybeans,100.27,13.48,361.84
2015-07,China,Soybeans,31.15,10.77,365.71
2015-08,China,Soybeans,15.72,15.77,354.09
2015-09,China,Soybeans,93.78,14.5,350.94
2015-10,China,Soybeans,0.0,8.76,343.23
2015-11,China,Soybeans,48.63,17.31,342.38
2015-12,China,Soybeans,64.63,4.5,344.76
2016-01,China,Soybeans,52.86,10.97,350.9
2016-02,China,Soybeans,79.26,15.2,348.52
2016-03,China,Soybeans,102.9,20.29,349.1
2016-04,China,Soybeans,70.45,19.2,339.85
2016-05,China,Soybeans,119.04,19.53,335.12
2016-06,China,Soybeans,100.89,20.44,336.26
2016-07,China,Soybeans,63.7,21.83,328.78
2016-08,China,Soybeans,30.57,16.71,335.59
2016-09,China,Soybeans,48.64,11.89,338.47
2016-10,China,Soybeans,122.87,10.68,333.49
2016-11,China,Soybeans,25.3,16.08,325.34
2016-12,China,Soybeans,113.08,21.04,321.38
2017-01,China,Soybeans,8.57,18.55,316.44
2017-02,China,Soybeans,50.37,16.54,309.74
2017-03,China,Soybeans,69.19,21.37,302.01
2017-04,China,Soybeans,124.22,23.32,300.74
2017-05,China,Soybeans,90.12,18.11,304.77
2017-06,China,Soybeans,126.35,21.96,300.86
2017-07,China,Soybeans,58.36,17.06,303.3
2017-08,China,Soybeans,57.61,18.16,301.5
2017-09,China,Soybeans,40.31,7.76,304.87
2017-10,China,Soybeans,119.92,4.03,300.54
2017-11,China,Soybeans,12.61,10.1,302.09
2017-12,China,Soybeans,41.71,13.59,302.75
2018-01,China,Soybeans,35.77,8.8,310.24
2018-02,China,Soybeans,100.57,16.07,313.31
2018-03,China,Soybeans,48.25,25.46,314.72
2018-04,China,Soybeans,154.78,23.13,306.64
2018-05,China,Soybeans,91.01,20.88,303.75
2018-06,China,Soybeans,94.93,14.28,299.35
2018-07,China,Soybeans,86.21,21.0,294.82
2018-08,China,Soybeans,58.8,11.83,294.91
2018-09,China,Soybeans,56.07,12.05,296.23
2018-10,China,Soybeans,51.97,12.63,297.77
2018-11,China,Soybeans,69.99,12.35,304.71
2018-12,China,Soybeans,30.72,19.47,307.37
2019-01,China,Soybeans,35.28,18.3,300.62
2019-02,China,Soybeans,109.23,19.85,301.73
2019-03,China,Soybeans,88.12,19.98,304.95
2019-04,China,Soybeans,20.77,22.73,311.89
2019-05,China,Soybeans,71.55,19.49,311.04
2019-06,China,Soybeans,134.05,19.26,310.25
2019-07,China,Soybeans,64.39,14.63,316.18
2019-08,China,Soybeans,40.92,11.5,317.16
2019-09,China,Soybeans,0.0,8.01,308.37
2019-10,China,Soybeans,29.13,9.92,298.4
2019-11,China,Soybeans,11.08,10.32,308.52
2019-12,China,Soybeans,74.52,20.82,299.1
2020-01,China,Soybeans,71.73,19.97,298.18
2020-02,China,Soybeans,67.78,17.96,303.04
2020-03,China,Soybeans,61.51,18.64,293.33
2020-04,China,Soybeans,144.43,23.46,287.38
2020-05,China,Soybeans,63.5,28.1,280.52
2020-06,China,Soybeans,55.94,21.69,290.43
2020-07,China,Soybeans,61.5,9.12,301.53
2020-08,China,Soybeans,55.89,16.95,297.49
2020-09,China,Soybeans,68.69,15.83,300.68
2020-10,China,Soybeans,81.57,19.8,302.37
2020-11,China,Soybeans,81.76,10.68,300.83
2020-12,China,Soybeans,144.55,14.05,291.88
2021-01,China,Soybeans,10.75,17.8,304.57
2021-02,China,Soybeans,88.58,15.44,294.59
2021-03,China,Soybeans,69.97,16.91,295.75
2021-04,China,Soybeans,161.34,22.6,292.19
2021-05,China,Soybeans,94.33,14.16,297.73
2021-06,China,Soybeans,9.46,13.23,302.39
2021-07,China,Soybeans,85.2,19.26,297.0
2021-08,China,Soybeans,68.84,15.49,292.66
2021-09,China,Soybeans,78.33,16.67,284.13
2021-10,China,Soybeans,23.68,12.85,285.2
2021-11,China,Soybeans,63.29,11.71,289.11
2021-12,China,Soybeans,50.03,18.66,286.68
2022-01,China,Soybeans,46.5,14.31,285.34
2022-02,China,Soybeans,92.5,17.17,295.83
2022-03,China,Soybeans,93.53,20.07,300.98
2022-04,China,Soybeans,127.75,22.8,308.39
2022-05,China,Soybeans,89.13,20.06,296.06
2022-06,China,Soybeans,101.64,12.56,299.07
2022-07,China,Soybeans,27.74,14.93,300.45
2022-08,China,Soybeans,,13.37,293.57
2022-09,China,Soybeans,24.61,12.13,287.83
2022-10,China,Soybeans,80.6,9.2,286.63
2022-11,China,Soybeans,61.02,13.69,279.24
2022-12,China,Soybeans,64.27,7.06,274.85
2023-01,China,Soybeans,96.61,17.66,272.31
2023-02,China,Soybeans,5.6,25.67,275.47
2023-03,China,Soybeans,68.11,17.9,271.58
2023-04,China,Soybeans,117.11,21.23,269.12
2023-05,China,Soybeans,155.46,19.34,274.75
2023-06,China,Soybeans,79.65,17.58,265.05
2023-07,China,Soybeans,0.0,11.89,266.3
2023-08,China,Soybeans,48.4,21.47,268.44
2023-09,China,Soybeans,49.71,13.21,270.73
2023-10,China,Soybeans,87.83,8.32,267.98
2023-11,China,Soybeans,53.51,8.53,262.12
2023-12,China,Soybeans,14.81,13.75,270.48
2024-01,China,Soybeans,103.72,7.33,265.77
2024-02,China,Soybeans,100.39,22.71,259.62
2024-03,China,Soybeans,63.72,18.27,259.73
2024-04,China,Soybeans,116.2,22.56,255.67
2024-05,China,Soybeans,69.06,22.07,261.45
2024-06,China,Soybeans,70.06,22.36,259.99
2024-07,China,Soybeans,51.46,17.97,266.48
2024-08,China,Soybeans,,16.47,268.95
2024-09,China,Soybeans,83.55,15.75,266.82
2024-10,China,Soybeans,0.0,9.68,272.94
2024-11,China,Soybeans,90.46,20.28,269.36
2024-12,China,Soybeans,65.67,14.91,267.6
2000-01,Ukraine,Soybeans,26.91,11.23,379.59
2000-02,Ukraine,Soybeans,37.6,11.83,379.84
2000-03,Ukraine,Soybeans,51.93,9.86,375.77
2000-04,Ukraine,Soybeans,66.7,13.4,370.32
2000-05,Ukraine,Soybeans,41.07,18.33,366.72
2000-06,Ukraine,Soybeans,54.47,18.95,357.32
2000-07,Ukraine,Soybeans,42.48,18.47,355.73
2000-08,Ukraine,Soybeans,0.0,9.78,355.41
2000-09,Ukraine,Soybeans,44.21,6.76,357.84
2000-10,Ukraine,Soybeans,22.48,6.95,358.76
2000-11,Ukraine,Soybeans,8.03,14.03,368.62
2000-12,Ukraine,Soybeans,23.73,9.76,373.09
2001-01,Ukraine,Soybeans,49.06,10.38,377.14
2001-02,Ukraine,Soybeans,52.67,11.31,379.15
2001-03,Ukraine,Soybeans,69.58,13.64,382.1
2001-04,Ukraine,Soybeans,67.23,16.67,380.88
2001-05,Ukraine,Soybeans,33.26,11.07,381.43
2001-06,Ukraine,Soybeans,0.0,9.79,392.0
2001-07,Ukraine,Soybeans,47.42,9.72,391.61
2001-08,Ukraine,Soybeans,50.87,5.54,384.29
2001-09,Ukraine,Soybeans,29.26,8.25,388.12
2001-10,Ukraine,Soybeans,44.71,7.92,392.93
2001-11,Ukraine,Soybeans,13.28,6.81,393.78
2001-12,Ukraine,Soybeans,31.33,9.62,383.45
2002-01,Ukraine,Soybeans,26.59,10.51,390.53
2002-02,Ukraine,Soybeans,65.7,-3.93,391.79
2002-03,Ukraine,Soybeans,38.48,10.53,390.09
2002-04,Ukraine,Soybeans,99.7,18.07,396.62
2002-05,Ukraine,Soybeans,46.65,10.7,385.49
2002-06,Ukraine,Soybeans,67.71,16.21,386.1
2002-07,Ukraine,Soybeans,35.22,13.95,
2002-08,Ukraine,Soybeans,65.0,6.35,391.33
2002-09,Ukraine,Soybeans,59.3,3.11,392.67
2002-10,Ukraine,Soybeans,25.02,5.04,387.91
2002-11,Ukraine,Soybeans,38.8,5.48,394.17
2002-12,Ukraine,Soybeans,63.73,10.22,380.65
2003-01,Ukraine,Soybeans,51.09,-0.14,383.44
2003-02,Ukraine,Soybeans,33.34,9.32,376.49
2003-03,Ukraine,Soybeans,58.09,9.94,373.95
2003-04,Ukraine,Soybeans,43.54,4.09,372.63
2003-05,Ukraine,Soybeans,59.71,12.19,377.63
2003-06,Ukraine,Soybeans,36.0,6.0,389.75
2003-07,Ukraine,Soybeans,52.46,8.32,379.96
2003-08,Ukraine,Soybeans,2.47,5.39,382.42
2003-09,Ukraine,Soybeans,10.87,7.63,394.53
2003-10,Ukraine,Soybeans,15.64,3.92,391.38
2003-11,Ukraine,Soybeans,30.1,-1.66,387.89
2003-12,Ukraine,Soybeans,8.01,9.0,389.19
2004-01,Ukraine,Soybeans,27.33,20.49,393.75
2004-02,Ukraine,Soybeans,,17.16,397.36
2004-03,Ukraine,Soybeans,74.63,17.27,395.39
2004-04,Ukraine,Soybeans,7.83,14.15,390.98
2004-05,Ukraine,Soybeans,44.96,12.2,398.21
2004-06,Ukraine,Soybeans,77.25,10.07,393.95
2004-07,Ukraine,Soybeans,52.72,11.04,383.41
2004-08,Ukraine,Soybeans,46.4,2.58,375.42
2004-09,Ukraine,Soybeans,44.59,6.62,372.25
2004-10,Ukraine,Soybeans,12.32,2.12,380.46
2004-11,Ukraine,Soybeans,37.59,-1.76,373.92
2004-12,Ukraine,Soybeans,47.68,4.56,382.3
2005-01,Ukraine,Soybeans,47.14,15.42,389.48
2005-02,Ukraine,Soybeans,43.88,13.1,390.72
2005-03,Ukraine,Soybeans,55.73,-1.06,376.7
2005-04,Ukraine,Soybeans,35.7,12.08,370.19
2005-05,Ukraine,Soybeans,68.97,18.24,366.7
2005-06,Ukraine,Soybeans,23.04,11.21,376.22
2005-07,Ukraine,Soybeans,28.67,12.27,373.09
2005-08,Ukraine,Soybeans,51.89,5.79,368.84
2005-09,Ukraine,Soybeans,39.11,6.47,369.88
2005-10,Ukraine,Soybeans,21.82,5.15,362.13
2005-11,Ukraine,Soybeans,0.0,2.87,361.99
2005-12,Ukraine,Soybeans,37.33,9.98,357.6
2006-01,Ukraine,Soybeans,32.4,16.64,372.38
2006-02,Ukraine,Soybeans,61.36,14.17,367.33
2006-03,Ukraine,Soybeans,46.36,14.78,377.95
2006-04,Ukraine,Soybeans,23.49,11.35,371.68
2006-05,Ukraine,Soybeans,29.02,18.4,373.12
2006-06,Ukraine,Soybeans,43.21,10.29,375.87
2006-07,Ukraine,Soybeans,47.18,12.43,376.65
2006-08,Ukraine,Soybeans,14.97,10.8,377.1
2006-09,Ukraine,Soybeans,18.14,9.95,381.83
2006-10,Ukraine,Soybeans,47.35,9.36,384.13
2006-11,Ukraine,Soybeans,,9.87,383.18
2006-12,Ukraine,Soybeans,43.79,2.06,379.47
2007-01,Ukraine,Soybeans,39.3,6.28,378.56
2007-02,Ukraine,Soybeans,39.32,6.55,377.58
2007-03,Ukraine,Soybeans,67.48,8.09,376.49
2007-04,Ukraine,Soybeans,52.17,21.61,376.91
2007-05,Ukraine,Soybeans,75.09,10.06,369.16
2007-06,Ukraine,Soybeans,71.2,7.62,363.51
2007-07,Ukraine,Soybeans,53.2,9.76,368.08
2007-08,Ukraine,Soybeans,28.3,4.27,355.7
2007-09,Ukraine,Soybeans,24.9,15.47,362.29
2007-10,Ukraine,Soybeans,0.0,3.82,359.21
2007-11,Ukraine,Soybeans,32.26,7.6,368.4
2007-12,Ukraine,Soybeans,36.58,4.12,375.14
2008-01,Ukraine,Soybeans,17.45,2.8,373.34
2008-02,Ukraine,Soybeans,99.03,9.34,372.11
2008-03,Ukraine,Soybeans,67.82,11.22,380.87
2008-04,Ukraine,Soybeans,41.69,11.86,387.87
2008-05,Ukraine,Soybeans,97.78,7.4,393.22
2008-06,Ukraine,Soybeans,41.83,13.09,399.52
2008-07,Ukraine,Soybeans,61.61,8.54,393.54
2008-08,Ukraine,Soybeans,40.0,0.82,394.67
2008-09,Ukraine,Soybeans,24.07,6.13,390.43
2008-10,Ukraine,Soybeans,24.76,8.3,384.31
2008-11,Ukraine,Soybeans,62.04,10.86,385.21
2008-12,Ukraine,Soybeans,55.77,-2.99,382.93
2009-01,Ukraine,Soybeans,42.55,6.83,382.02
2009-02,Ukraine,Soybeans,10.74,6.56,379.27
2009-03,Ukraine,Soybeans,62.78,11.5,372.37
2009-04,Ukraine,Soybeans,33.57,21.02,381.7
2009-05,Ukraine,Soybeans,67.46,11.18,382.56
2009-06,Ukraine,Soybeans,37.47,10.44,374.62
2009-07,Ukraine,Soybeans,32.81,6.41,375.63
2009-08,Ukraine,Soybeans,25.49,14.55,383.99
2009-09,Ukraine,Soybeans,53.72,-4.3,389.27
2009-10,Ukraine,Soybeans,0.0,2.59,386.41
2009-11,Ukraine,Soybeans,48.06,1.92,383.69
2009-12,Ukraine,Soybeans,45.1,0.04,378.43
2010-01,Ukraine,Soybeans,43.55,14.78,374.35
2010-02,Ukraine,Soybeans,42.79,4.69,370.71
2010-03,Ukraine,Soybeans,66.42,12.34,362.64
2010-04,Ukraine,Soybeans,49.7,14.66,360.19
2010-05,Ukraine,Soybeans,47.71,11.08,362.09
2010-06,Ukraine,Soybeans,53.03,4.98,359.81
2010-07,Ukraine,Soybeans,79.4,9.27,361.0
2010-08,Ukraine,Soybeans,7.99,4.2,369.92
2010-09,Ukraine,Soybeans,43.32,9.17,380.02
2010-10,Ukraine,Soybeans,28.64,7.24,379.65
2010-11,Ukraine,Soybeans,28.9,14.1,384.49
2010-12,Ukraine,Soybeans,7.71,7.98,383.57
2011-01,Ukraine,Soybeans,9.88,12.55,380.89
2011-02,Ukraine,Soybeans,58.55,10.94,374.75
2011-03,Ukraine,Soybeans,31.3,21.75,375.22
2011-04,Ukraine,Soybeans,78.83,15.04,381.19
2011-05,Ukraine,Soybeans,36.37,13.89,374.18
2011-06,Ukraine,Soybeans,62.77,14.84,372.6
2011-07,Ukraine,Soybeans,33.48,7.21,370.75
2011-08,Ukraine,Soybeans,25.77,5.33,372.11
2011-09,Ukraine,Soybeans,15.03,8.01,373.56
2011-10,Ukraine,Soybeans,40.24,8.17,376.51
2011-11,Ukraine,Soybeans,47.62,8.26,386.94
2011-12,Ukraine,Soybeans,31.94,7.15,382.16
2012-01,Ukraine,Soybeans,56.82,11.17,377.07
2012-02,Ukraine,Soybeans,52.0,16.66,378.43
2012-03,Ukraine,Soybeans,30.01,9.59,386.42
2012-04,Ukraine,Soybeans,66.07,15.01,378.37
2012-05,Ukraine,Soybeans,50.68,1.71,380.2
2012-06,Ukraine,Soybeans,0.0,15.71,379.09
2012-07,Ukraine,Soybeans,37.18,6.61,383.79
2012-08,Ukraine,Soybeans,4.38,4.22,387.24
2012-09,Ukraine,Soybeans,8.68,5.14,387.51
2012-10,Ukraine,Soybeans,26.52,7.68,390.19
2012-11,Ukraine,Soybeans,31.8,16.03,386.57
2012-12,Ukraine,Soybeans,21.55,0.77,390.97
2013-01,Ukraine,Soybeans,55.55,6.32,398.6
2013-02,Ukraine,Soybeans,49.46,13.49,399.15
2013-03,Ukraine,Soybeans,48.21,11.18,
2013-04,Ukraine,Soybeans,59.37,18.62,396.11
2013-05,Ukraine,Soybeans,80.79,13.6,400.45
2013-06,Ukraine,Soybeans,8.74,16.34,400.22
2013-07,Ukraine,Soybeans,70.99,8.92,393.62
2013-08,Ukraine,Soybeans,25.92,9.86,398.86
2013-09,Ukraine,Soybeans,,1.52,393.45
2013-10,Ukraine,Soybeans,23.46,13.4,395.79
2013-11,Ukraine,Soybeans,15.57,-1.7,385.52
2013-12,Ukraine,Soybeans,17.44,4.43,386.12
2014-01,Ukraine,Soybeans,61.94,3.85,385.74
2014-02,Ukraine,Soybeans,54.94,15.97,374.92
2014-03,Ukraine,Soybeans,18.34,16.67,376.75
2014-04,Ukraine,Soybeans,71.98,9.72,370.7
